,Longitude (x),Latitude (y),Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Date
174,-79.4,43.63,2017.0,1,8,08:00:00,-10.1,-16.5,60.0,29.0,18.0,16.1,101.74,Clear-OR-Cloudy,2017-01-08 08:00:00
175,-79.4,43.63,2017.0,1,8,09:00:00,-9.9,-18.8,49.0,31.0,34.0,16.1,101.83,Clear-OR-Cloudy,2017-01-08 09:00:00
176,-79.4,43.63,2017.0,1,8,10:00:00,-9.8,-16.0,61.0,30.0,34.0,16.1,101.94,Clear-OR-Cloudy,2017-01-08 10:00:00
177,-79.4,43.63,2017.0,1,8,11:00:00,-9.3,-16.2,58.0,31.0,30.0,16.1,102.04,Clear-OR-Cloudy,2017-01-08 11:00:00
178,-79.4,43.63,2017.0,1,8,12:00:00,-9.1,-18.2,48.0,31.0,30.0,16.1,102.11,Clear-OR-Cloudy,2017-01-08 12:00:00
179,-79.4,43.63,2017.0,1,8,13:00:00,-9.0,-18.6,46.0,32.0,26.0,16.1,102.19,Clear-OR-Cloudy,2017-01-08 13:00:00
180,-79.4,43.63,2017.0,1,8,14:00:00,-8.5,-19.3,42.0,30.0,32.0,16.1,102.25,Clear-OR-Cloudy,2017-01-08 14:00:00
181,-79.4,43.63,2017.0,1,8,15:00:00,-9.1,-18.2,48.0,31.0,21.0,16.1,102.35,Clear-OR-Cloudy,2017-01-08 15:00:00
182,-79.4,43.63,2017.0,1,8,16:00:00,-9.6,-16.2,59.0,30.0,18.0,16.1,102.42,Snow,2017-01-08 16:00:00
183,-79.4,43.63,2017.0,1,8,17:00:00,-10.3,-15.9,64.0,32.0,9.0,16.1,102.49,Clear-OR-Cloudy,2017-01-08 17:00:00
184,-79.4,43.63,2017.0,1,8,18:00:00,-10.1,-18.9,49.0,32.0,22.0,16.1,102.55,Clear-OR-Cloudy,2017-01-08 18:00:00
185,-79.4,43.63,2017.0,1,8,19:00:00,-10.4,-18.3,53.0,28.0,17.0,16.1,102.63,Clear-OR-Cloudy,2017-01-08 19:00:00
186,-79.4,43.63,2017.0,1,8,20:00:00,-10.7,-17.6,57.0,28.0,13.0,16.1,102.69,Clear-OR-Cloudy,2017-01-08 20:00:00
187,-79.4,43.63,2017.0,1,8,21:00:00,-10.5,-15.2,69.0,26.0,18.0,16.1,102.74,Clear-OR-Cloudy,2017-01-08 21:00:00
188,-79.4,43.63,2017.0,1,8,22:00:00,-9.9,-14.6,69.0,26.0,17.0,16.1,102.73,Clear-OR-Cloudy,2017-01-08 22:00:00
189,-79.4,43.63,2017.0,1,8,23:00:00,-9.2,-13.5,71.0,27.0,17.0,16.1,102.65,Clear-OR-Cloudy,2017-01-08 23:00:00
190,-79.4,43.63,2017.0,1,9,00:00:00,-8.3,-12.3,73.0,25.0,24.0,16.1,102.61,Clear-OR-Cloudy,2017-01-09 00:00:00
191,-79.4,43.63,2017.0,1,9,01:00:00,-7.8,-12.7,68.0,24.0,26.0,16.1,102.54,Snow,2017-01-09 01:00:00
192,-79.4,43.63,2017.0,1,9,02:00:00,-7.7,-13.4,64.0,26.0,28.0,16.1,102.53,Clear-OR-Cloudy,2017-01-09 02:00:00
193,-79.4,43.63,2017.0,1,9,03:00:00,-7.1,-13.2,62.0,25.0,28.0,16.1,102.51,Clear-OR-Cloudy,2017-01-09 03:00:00
194,-79.4,43.63,2017.0,1,9,04:00:00,-6.5,-13.8,57.0,25.0,30.0,16.1,102.46,Clear-OR-Cloudy,2017-01-09 04:00:00
195,-79.4,43.63,2017.0,1,9,05:00:00,-6.8,-13.3,60.0,23.0,24.0,16.1,102.39,Clear-OR-Cloudy,2017-01-09 05:00:00
196,-79.4,43.63,2017.0,1,9,06:00:00,-5.8,-10.4,70.0,23.0,32.0,16.1,102.37,Snow,2017-01-09 06:00:00
197,-79.4,43.63,2017.0,1,9,07:00:00,-5.1,-9.6,71.0,22.0,45.0,16.1,102.36,Snow,2017-01-09 07:00:00
198,-79.4,43.63,2017.0,1,9,08:00:00,-5.2,-10.4,67.0,20.0,45.0,16.1,102.23,Snow,2017-01-09 08:00:00
199,-79.4,43.63,2017.0,1,9,09:00:00,-5.0,-9.7,70.0,21.0,37.0,16.1,102.2,Snow,2017-01-09 09:00:00
200,-79.4,43.63,2017.0,1,9,10:00:00,-4.9,-8.7,75.0,21.0,43.0,16.1,102.16,Snow,2017-01-09 10:00:00
201,-79.4,43.63,2017.0,1,9,11:00:00,-4.5,-7.9,77.0,21.0,43.0,11.3,102.06,Snow,2017-01-09 11:00:00
202,-79.4,43.63,2017.0,1,9,12:00:00,-3.5,-8.0,71.0,22.0,41.0,16.1,101.93,Clear-OR-Cloudy,2017-01-09 12:00:00
203,-79.4,43.63,2017.0,1,9,13:00:00,-2.9,-8.8,64.0,23.0,45.0,16.1,101.85,Clear-OR-Cloudy,2017-01-09 13:00:00
204,-79.4,43.63,2017.0,1,9,14:00:00,-3.0,-9.7,60.0,23.0,37.0,16.1,101.8,Clear-OR-Cloudy,2017-01-09 14:00:00
205,-79.4,43.63,2017.0,1,9,15:00:00,-2.2,-9.0,60.0,23.0,34.0,16.1,101.81,Clear-OR-Cloudy,2017-01-09 15:00:00
206,-79.4,43.63,2017.0,1,9,16:00:00,-2.3,-9.3,59.0,24.0,24.0,16.1,101.86,Clear-OR-Cloudy,2017-01-09 16:00:00
207,-79.4,43.63,2017.0,1,9,17:00:00,-2.3,-9.0,60.0,25.0,35.0,16.1,101.9,Clear-OR-Cloudy,2017-01-09 17:00:00
208,-79.4,43.63,2017.0,1,9,18:00:00,-2.7,-8.4,65.0,24.0,26.0,16.1,101.9,Clear-OR-Cloudy,2017-01-09 18:00:00
209,-79.4,43.63,2017.0,1,9,19:00:00,-2.6,-7.9,67.0,24.0,28.0,16.1,101.91,Clear-OR-Cloudy,2017-01-09 19:00:00
210,-79.4,43.63,2017.0,1,9,20:00:00,-2.0,-6.9,69.0,23.0,32.0,16.1,101.93,Clear-OR-Cloudy,2017-01-09 20:00:00
211,-79.4,43.63,2017.0,1,9,21:00:00,-1.6,-6.6,69.0,23.0,37.0,16.1,101.93,Clear-OR-Cloudy,2017-01-09 21:00:00
212,-79.4,43.63,2017.0,1,9,22:00:00,-1.4,-6.4,69.0,23.0,26.0,16.1,101.94,Clear-OR-Cloudy,2017-01-09 22:00:00
213,-79.4,43.63,2017.0,1,9,23:00:00,-1.2,-8.0,60.0,21.0,28.0,16.1,101.87,Clear-OR-Cloudy,2017-01-09 23:00:00
214,-79.4,43.63,2017.0,1,10,00:00:00,-1.2,-8.0,60.0,21.0,34.0,16.1,101.81,Clear-OR-Cloudy,2017-01-10 00:00:00
215,-79.4,43.63,2017.0,1,10,01:00:00,-0.9,-7.5,61.0,21.0,34.0,16.1,101.79,Clear-OR-Cloudy,2017-01-10 01:00:00
216,-79.4,43.63,2017.0,1,10,02:00:00,-0.7,-7.1,62.0,20.0,28.0,16.1,101.7,Clear-OR-Cloudy,2017-01-10 02:00:00
217,-79.4,43.63,2017.0,1,10,03:00:00,-0.3,-6.7,62.0,19.0,18.0,16.1,101.71,Clear-OR-Cloudy,2017-01-10 03:00:00
218,-79.4,43.63,2017.0,1,10,04:00:00,-0.8,-5.0,73.0,20.0,18.0,4.8,101.63,Snow,2017-01-10 04:00:00
219,-79.4,43.63,2017.0,1,10,05:00:00,-0.4,-4.8,72.0,19.0,17.0,8.1,101.54,Snow,2017-01-10 05:00:00
220,-79.4,43.63,2017.0,1,10,06:00:00,-1.1,-2.7,89.0,18.0,17.0,2.4,101.46,Snow,2017-01-10 06:00:00
221,-79.4,43.63,2017.0,1,10,07:00:00,-0.9,-3.1,85.0,15.0,24.0,2.8,101.35,Snow,2017-01-10 07:00:00
222,-79.4,43.63,2017.0,1,10,08:00:00,-1.0,-1.8,94.0,15.0,21.0,1.6,101.27,Snow,2017-01-10 08:00:00
223,-79.4,43.63,2017.0,1,10,09:00:00,-0.8,-1.7,94.0,15.0,24.0,2.0,101.21,Snow,2017-01-10 09:00:00
224,-79.4,43.63,2017.0,1,10,10:00:00,-0.2,-3.2,80.0,14.0,24.0,16.1,101.13,Snow,2017-01-10 10:00:00
225,-79.4,43.63,2017.0,1,10,11:00:00,0.7,-3.8,72.0,12.0,22.0,16.1,100.9,Clear-OR-Cloudy,2017-01-10 11:00:00
226,-79.4,43.63,2017.0,1,10,12:00:00,1.2,-3.5,71.0,13.0,18.0,16.1,100.7,Clear-OR-Cloudy,2017-01-10 12:00:00
227,-79.4,43.63,2017.0,1,10,13:00:00,0.7,-1.7,84.0,15.0,17.0,8.1,100.52,Snow,2017-01-10 13:00:00
228,-79.4,43.63,2017.0,1,10,14:00:00,0.5,-0.3,94.0,14.0,15.0,4.8,100.35,Snow,2017-01-10 14:00:00
229,-79.4,43.63,2017.0,1,10,15:00:00,1.3,0.7,95.0,15.0,21.0,8.1,100.18,Rain,2017-01-10 15:00:00
230,-79.4,43.63,2017.0,1,10,16:00:00,2.1,1.5,96.0,15.0,21.0,14.5,99.99,Rain,2017-01-10 16:00:00
231,-79.4,43.63,2017.0,1,10,17:00:00,2.8,1.6,92.0,16.0,22.0,16.1,99.86,Rain,2017-01-10 17:00:00
232,-79.4,43.63,2017.0,1,10,18:00:00,3.2,2.3,94.0,16.0,21.0,11.3,99.7,Rain,2017-01-10 18:00:00
233,-79.4,43.63,2017.0,1,10,19:00:00,3.8,3.1,95.0,17.0,13.0,8.1,99.51,Rain,2017-01-10 19:00:00
234,-79.4,43.63,2017.0,1,10,20:00:00,4.4,3.7,95.0,19.0,18.0,9.7,99.35,Rain,2017-01-10 20:00:00
235,-79.4,43.63,2017.0,1,10,21:00:00,5.3,4.0,91.0,19.0,22.0,16.1,99.16,Rain,2017-01-10 21:00:00
236,-79.4,43.63,2017.0,1,10,22:00:00,6.7,4.5,86.0,20.0,39.0,9.7,99.03,Rain,2017-01-10 22:00:00
237,-79.4,43.63,2017.0,1,10,23:00:00,6.1,4.8,91.0,21.0,39.0,11.3,98.97,Rain,2017-01-10 23:00:00
238,-79.4,43.63,2017.0,1,11,00:00:00,7.0,4.7,85.0,21.0,52.0,16.1,98.87,Clear-OR-Cloudy,2017-01-11 00:00:00
239,-79.4,43.63,2017.0,1,11,01:00:00,6.6,5.1,90.0,22.0,61.0,9.7,98.91,Rain,2017-01-11 01:00:00
240,-79.4,43.63,2017.0,1,11,02:00:00,5.1,1.9,80.0,26.0,46.0,16.1,99.41,Clear-OR-Cloudy,2017-01-11 02:00:00
241,-79.4,43.63,2017.0,1,11,03:00:00,4.5,-0.5,70.0,26.0,50.0,16.1,99.79,Clear-OR-Cloudy,2017-01-11 03:00:00
242,-79.4,43.63,2017.0,1,11,04:00:00,4.1,-0.8,70.0,24.0,43.0,16.1,99.97,Clear-OR-Cloudy,2017-01-11 04:00:00
243,-79.4,43.63,2017.0,1,11,05:00:00,3.6,-1.8,68.0,25.0,43.0,16.1,100.19,Clear-OR-Cloudy,2017-01-11 05:00:00
244,-79.4,43.63,2017.0,1,11,06:00:00,2.9,-1.8,71.0,25.0,39.0,16.1,100.38,Clear-OR-Cloudy,2017-01-11 06:00:00
245,-79.4,43.63,2017.0,1,11,07:00:00,2.3,-2.1,73.0,25.0,30.0,16.1,100.55,Clear-OR-Cloudy,2017-01-11 07:00:00
246,-79.4,43.63,2017.0,1,11,08:00:00,2.2,-2.9,69.0,24.0,26.0,16.1,100.77,Clear-OR-Cloudy,2017-01-11 08:00:00
247,-79.4,43.63,2017.0,1,11,09:00:00,2.1,-2.0,74.0,23.0,28.0,16.1,100.93,Clear-OR-Cloudy,2017-01-11 09:00:00
248,-79.4,43.63,2017.0,1,11,10:00:00,2.7,-2.3,70.0,23.0,30.0,16.1,101.02,Clear-OR-Cloudy,2017-01-11 10:00:00
249,-79.4,43.63,2017.0,1,11,11:00:00,2.8,-1.4,74.0,22.0,24.0,16.1,101.09,Clear-OR-Cloudy,2017-01-11 11:00:00
250,-79.4,43.63,2017.0,1,11,12:00:00,2.8,-0.6,78.0,22.0,28.0,16.1,100.97,Clear-OR-Cloudy,2017-01-11 12:00:00
251,-79.4,43.63,2017.0,1,11,13:00:00,3.5,-0.3,76.0,22.0,26.0,16.1,100.87,Clear-OR-Cloudy,2017-01-11 13:00:00
252,-79.4,43.63,2017.0,1,11,14:00:00,3.7,0.2,78.0,22.0,15.0,16.1,100.71,Clear-OR-Cloudy,2017-01-11 14:00:00
253,-79.4,43.63,2017.0,1,11,15:00:00,4.6,0.5,75.0,17.0,8.0,16.1,100.61,Clear-OR-Cloudy,2017-01-11 15:00:00
254,-79.4,43.63,2017.0,1,11,16:00:00,4.3,-0.8,69.0,7.0,5.0,16.1,100.58,Clear-OR-Cloudy,2017-01-11 16:00:00
255,-79.4,43.63,2017.0,1,11,17:00:00,4.1,0.1,75.0,9.0,11.0,16.1,100.48,Clear-OR-Cloudy,2017-01-11 17:00:00
256,-79.4,43.63,2017.0,1,11,18:00:00,3.8,0.1,77.0,7.0,15.0,16.1,100.45,Clear-OR-Cloudy,2017-01-11 18:00:00
257,-79.4,43.63,2017.0,1,11,19:00:00,4.1,0.4,77.0,8.0,15.0,16.1,100.36,Clear-OR-Cloudy,2017-01-11 19:00:00
258,-79.4,43.63,2017.0,1,11,20:00:00,3.8,1.2,83.0,9.0,15.0,16.1,100.24,Clear-OR-Cloudy,2017-01-11 20:00:00
259,-79.4,43.63,2017.0,1,11,21:00:00,4.1,1.7,84.0,10.0,9.0,16.1,100.1,Clear-OR-Cloudy,2017-01-11 21:00:00
260,-79.4,43.63,2017.0,1,11,22:00:00,4.8,2.0,82.0,8.0,11.0,16.1,99.99,Clear-OR-Cloudy,2017-01-11 22:00:00
261,-79.4,43.63,2017.0,1,11,23:00:00,4.9,2.6,85.0,7.0,9.0,14.5,99.89,Rain,2017-01-11 23:00:00
262,-79.4,43.63,2017.0,1,12,00:00:00,5.0,3.7,92.0,8.0,8.0,16.1,99.74,Rain,2017-01-12 00:00:00
263,-79.4,43.63,2017.0,1,12,01:00:00,6.4,5.5,94.0,30.0,9.0,8.1,99.66,Rain,2017-01-12 01:00:00
264,-79.4,43.63,2017.0,1,12,02:00:00,6.8,6.4,97.0,7.0,5.0,1.6,99.54,Rain,2017-01-12 02:00:00
265,-79.4,43.63,2017.0,1,12,04:00:00,7.3,7.2,99.0,20.0,5.0,1.0,99.5,Rain,2017-01-12 04:00:00
266,-79.4,43.63,2017.0,1,12,05:00:00,7.0,6.9,99.0,25.0,9.0,0.4,99.52,Fog-OR-Haze,2017-01-12 05:00:00
267,-79.4,43.63,2017.0,1,12,06:00:00,7.5,7.4,99.0,31.0,18.0,4.8,99.65,Fog-OR-Haze,2017-01-12 06:00:00
268,-79.4,43.63,2017.0,1,12,07:00:00,5.7,5.3,97.0,33.0,21.0,16.1,99.8,Clear-OR-Cloudy,2017-01-12 07:00:00
269,-79.4,43.63,2017.0,1,12,08:00:00,3.8,1.8,87.0,33.0,26.0,16.1,99.93,Clear-OR-Cloudy,2017-01-12 08:00:00
270,-79.4,43.63,2017.0,1,12,09:00:00,3.4,1.3,86.0,31.0,15.0,16.1,100.08,Clear-OR-Cloudy,2017-01-12 09:00:00
271,-79.4,43.63,2017.0,1,12,10:00:00,3.3,1.0,85.0,32.0,17.0,16.1,100.1,Clear-OR-Cloudy,2017-01-12 10:00:00
272,-79.4,43.63,2017.0,1,12,11:00:00,3.7,1.6,86.0,30.0,15.0,16.1,100.22,Clear-OR-Cloudy,2017-01-12 11:00:00
273,-79.4,43.63,2017.0,1,12,12:00:00,3.1,0.8,85.0,31.0,24.0,16.1,100.21,Clear-OR-Cloudy,2017-01-12 12:00:00
274,-79.4,43.63,2017.0,1,12,13:00:00,2.9,1.3,89.0,33.0,9.0,16.1,100.12,Rain,2017-01-12 13:00:00
275,-79.4,43.63,2017.0,1,12,14:00:00,3.5,1.4,86.0,33.0,13.0,16.1,100.12,Clear-OR-Cloudy,2017-01-12 14:00:00
276,-79.4,43.63,2017.0,1,12,15:00:00,3.6,1.3,85.0,31.0,17.0,16.1,100.26,Clear-OR-Cloudy,2017-01-12 15:00:00
277,-79.4,43.63,2017.0,1,12,16:00:00,3.4,1.1,85.0,30.0,17.0,16.1,100.39,Clear-OR-Cloudy,2017-01-12 16:00:00
278,-79.4,43.63,2017.0,1,12,17:00:00,2.3,-0.1,84.0,32.0,18.0,16.1,100.54,Clear-OR-Cloudy,2017-01-12 17:00:00
279,-79.4,43.63,2017.0,1,12,18:00:00,1.8,-1.3,80.0,32.0,11.0,16.1,100.71,Clear-OR-Cloudy,2017-01-12 18:00:00
280,-79.4,43.63,2017.0,1,12,19:00:00,1.6,-1.5,80.0,32.0,15.0,16.1,100.91,Clear-OR-Cloudy,2017-01-12 19:00:00
281,-79.4,43.63,2017.0,1,12,20:00:00,1.3,-1.6,81.0,27.0,13.0,16.1,101.11,Clear-OR-Cloudy,2017-01-12 20:00:00
282,-79.4,43.63,2017.0,1,12,21:00:00,1.1,-2.8,75.0,29.0,21.0,16.1,101.23,Clear-OR-Cloudy,2017-01-12 21:00:00
283,-79.4,43.63,2017.0,1,12,22:00:00,0.8,-4.2,69.0,28.0,28.0,16.1,101.34,Clear-OR-Cloudy,2017-01-12 22:00:00
284,-79.4,43.63,2017.0,1,12,23:00:00,0.1,-6.1,63.0,27.0,35.0,16.1,101.42,Clear-OR-Cloudy,2017-01-12 23:00:00
285,-79.4,43.63,2017.0,1,13,00:00:00,-0.3,-5.3,69.0,26.0,37.0,16.1,101.51,Clear-OR-Cloudy,2017-01-13 00:00:00
286,-79.4,43.63,2017.0,1,13,01:00:00,-0.9,-6.3,67.0,27.0,26.0,16.1,101.58,Clear-OR-Cloudy,2017-01-13 01:00:00
287,-79.4,43.63,2017.0,1,13,02:00:00,-0.8,-6.6,65.0,27.0,35.0,16.1,101.71,Clear-OR-Cloudy,2017-01-13 02:00:00
288,-79.4,43.63,2017.0,1,13,03:00:00,-0.9,-8.9,55.0,29.0,41.0,16.1,101.89,Clear-OR-Cloudy,2017-01-13 03:00:00
289,-79.4,43.63,2017.0,1,13,04:00:00,-2.3,-9.9,56.0,28.0,32.0,16.1,102.08,Clear-OR-Cloudy,2017-01-13 04:00:00
290,-79.4,43.63,2017.0,1,13,05:00:00,-2.8,-10.1,58.0,28.0,26.0,16.1,102.22,Clear-OR-Cloudy,2017-01-13 05:00:00
291,-79.4,43.63,2017.0,1,13,06:00:00,-2.7,-9.9,58.0,28.0,21.0,16.1,102.37,Clear-OR-Cloudy,2017-01-13 06:00:00
292,-79.4,43.63,2017.0,1,13,07:00:00,-3.0,-11.3,53.0,29.0,24.0,16.1,102.51,Clear-OR-Cloudy,2017-01-13 07:00:00
293,-79.4,43.63,2017.0,1,13,08:00:00,-3.9,-11.0,58.0,28.0,18.0,16.1,102.66,Clear-OR-Cloudy,2017-01-13 08:00:00
294,-79.4,43.63,2017.0,1,13,09:00:00,-3.6,-11.2,56.0,28.0,18.0,16.1,102.79,Clear-OR-Cloudy,2017-01-13 09:00:00
295,-79.4,43.63,2017.0,1,13,10:00:00,-2.8,-11.8,50.0,29.0,24.0,16.1,102.9,Clear-OR-Cloudy,2017-01-13 10:00:00
296,-79.4,43.63,2017.0,1,13,11:00:00,-2.0,-10.9,51.0,29.0,28.0,16.1,102.96,Clear-OR-Cloudy,2017-01-13 11:00:00
297,-79.4,43.63,2017.0,1,13,12:00:00,-2.4,-11.0,52.0,34.0,15.0,16.1,102.98,Clear-OR-Cloudy,2017-01-13 12:00:00
298,-79.4,43.63,2017.0,1,13,13:00:00,-1.9,-11.0,50.0,31.0,22.0,16.1,102.96,Clear-OR-Cloudy,2017-01-13 13:00:00
299,-79.4,43.63,2017.0,1,13,14:00:00,-2.3,-10.3,55.0,29.0,18.0,16.1,103.0,Clear-OR-Cloudy,2017-01-13 14:00:00
300,-79.4,43.63,2017.0,1,13,15:00:00,-2.7,-9.7,59.0,32.0,17.0,16.1,103.06,Snow,2017-01-13 15:00:00
301,-79.4,43.63,2017.0,1,13,16:00:00,-3.0,-10.6,56.0,30.0,18.0,16.1,103.14,Clear-OR-Cloudy,2017-01-13 16:00:00
302,-79.4,43.63,2017.0,1,13,17:00:00,-3.9,-10.4,61.0,35.0,17.0,16.1,103.2,Clear-OR-Cloudy,2017-01-13 17:00:00
303,-79.4,43.63,2017.0,1,13,18:00:00,-4.6,-10.8,62.0,33.0,17.0,16.1,103.29,Clear-OR-Cloudy,2017-01-13 18:00:00
304,-79.4,43.63,2017.0,1,13,19:00:00,-4.9,-10.7,64.0,34.0,17.0,16.1,103.32,Clear-OR-Cloudy,2017-01-13 19:00:00
305,-79.4,43.63,2017.0,1,13,20:00:00,-5.3,-11.1,64.0,33.0,15.0,16.1,103.34,Clear-OR-Cloudy,2017-01-13 20:00:00
306,-79.4,43.63,2017.0,1,13,21:00:00,-5.7,-11.5,64.0,35.0,17.0,16.1,103.34,Clear-OR-Cloudy,2017-01-13 21:00:00
307,-79.4,43.63,2017.0,1,13,22:00:00,-5.9,-12.3,61.0,34.0,17.0,16.1,103.3,Clear-OR-Cloudy,2017-01-13 22:00:00
308,-79.4,43.63,2017.0,1,13,23:00:00,-6.2,-12.4,62.0,33.0,15.0,16.1,103.25,Clear-OR-Cloudy,2017-01-13 23:00:00
309,-79.4,43.63,2017.0,1,14,00:00:00,-6.7,-12.6,63.0,35.0,13.0,16.1,103.23,Clear-OR-Cloudy,2017-01-14 00:00:00
310,-79.4,43.63,2017.0,1,14,02:00:00,-7.3,-13.0,64.0,6.0,11.0,16.1,103.15,Clear-OR-Cloudy,2017-01-14 02:00:00
311,-79.4,43.63,2017.0,1,14,03:00:00,-7.6,-13.7,62.0,7.0,13.0,16.1,103.11,Clear-OR-Cloudy,2017-01-14 03:00:00
312,-79.4,43.63,2017.0,1,14,04:00:00,-7.8,-14.5,59.0,5.0,15.0,16.1,103.05,Clear-OR-Cloudy,2017-01-14 04:00:00
313,-79.4,43.63,2017.0,1,14,05:00:00,-7.8,-13.1,66.0,5.0,18.0,16.1,102.94,Clear-OR-Cloudy,2017-01-14 05:00:00
314,-79.4,43.63,2017.0,1,14,06:00:00,-7.1,-11.5,71.0,5.0,15.0,16.1,102.91,Snow,2017-01-14 06:00:00
315,-79.4,43.63,2017.0,1,14,07:00:00,-7.2,-11.3,73.0,6.0,15.0,16.1,102.8,Clear-OR-Cloudy,2017-01-14 07:00:00
316,-79.4,43.63,2017.0,1,14,08:00:00,-6.8,-10.9,73.0,5.0,17.0,16.1,102.75,Clear-OR-Cloudy,2017-01-14 08:00:00
317,-79.4,43.63,2017.0,1,14,09:00:00,-6.7,-10.8,73.0,4.0,11.0,16.1,102.73,Clear-OR-Cloudy,2017-01-14 09:00:00
318,-79.4,43.63,2017.0,1,14,10:00:00,-6.2,-9.9,75.0,6.0,17.0,16.1,102.64,Clear-OR-Cloudy,2017-01-14 10:00:00
319,-79.4,43.63,2017.0,1,14,11:00:00,-5.3,-8.4,79.0,7.0,17.0,16.1,102.53,Clear-OR-Cloudy,2017-01-14 11:00:00
320,-79.4,43.63,2017.0,1,14,12:00:00,-4.6,-7.2,82.0,6.0,15.0,16.1,102.35,Clear-OR-Cloudy,2017-01-14 12:00:00
321,-79.4,43.63,2017.0,1,14,13:00:00,-3.8,-6.4,82.0,3.0,9.0,16.1,102.24,Clear-OR-Cloudy,2017-01-14 13:00:00
322,-79.4,43.63,2017.0,1,14,14:00:00,-3.1,-5.8,82.0,6.0,11.0,16.1,102.08,Clear-OR-Cloudy,2017-01-14 14:00:00
323,-79.4,43.63,2017.0,1,14,15:00:00,-2.8,-5.4,82.0,8.0,5.0,16.1,102.03,Clear-OR-Cloudy,2017-01-14 15:00:00
324,-79.4,43.63,2017.0,1,14,17:00:00,-2.8,-6.8,74.0,23.0,8.0,16.1,101.93,Clear-OR-Cloudy,2017-01-14 17:00:00
325,-79.4,43.63,2017.0,1,14,18:00:00,-2.8,-6.3,77.0,25.0,9.0,16.1,101.91,Clear-OR-Cloudy,2017-01-14 18:00:00
326,-79.4,43.63,2017.0,1,14,19:00:00,-2.9,-6.7,75.0,25.0,17.0,16.1,101.89,Clear-OR-Cloudy,2017-01-14 19:00:00
327,-79.4,43.63,2017.0,1,14,20:00:00,-2.6,-6.5,75.0,24.0,21.0,16.1,101.87,Clear-OR-Cloudy,2017-01-14 20:00:00
328,-79.4,43.63,2017.0,1,14,21:00:00,-3.0,-6.6,76.0,27.0,13.0,16.1,101.88,Clear-OR-Cloudy,2017-01-14 21:00:00
329,-79.4,43.63,2017.0,1,14,22:00:00,-3.2,-6.9,76.0,27.0,13.0,16.1,101.87,Clear-OR-Cloudy,2017-01-14 22:00:00
330,-79.4,43.63,2017.0,1,14,23:00:00,-3.7,-7.5,75.0,27.0,13.0,16.1,101.89,Clear-OR-Cloudy,2017-01-14 23:00:00
331,-79.4,43.63,2017.0,1,15,00:00:00,-4.0,-7.3,78.0,28.0,13.0,16.1,101.9,Clear-OR-Cloudy,2017-01-15 00:00:00
332,-79.4,43.63,2017.0,1,15,01:00:00,-4.1,-7.7,76.0,28.0,13.0,16.1,101.88,Clear-OR-Cloudy,2017-01-15 01:00:00
333,-79.4,43.63,2017.0,1,15,02:00:00,-4.1,-7.2,79.0,25.0,9.0,16.1,101.84,Clear-OR-Cloudy,2017-01-15 02:00:00
334,-79.4,43.63,2017.0,1,15,03:00:00,-3.2,-6.7,77.0,25.0,18.0,16.1,101.89,Clear-OR-Cloudy,2017-01-15 03:00:00
335,-79.4,43.63,2017.0,1,15,04:00:00,-3.4,-6.4,80.0,26.0,18.0,16.1,101.89,Clear-OR-Cloudy,2017-01-15 04:00:00
336,-79.4,43.63,2017.0,1,15,05:00:00,-3.8,-6.9,79.0,28.0,8.0,16.1,101.93,Clear-OR-Cloudy,2017-01-15 05:00:00
337,-79.4,43.63,2017.0,1,15,06:00:00,-3.5,-6.5,80.0,24.0,13.0,16.1,101.95,Clear-OR-Cloudy,2017-01-15 06:00:00
338,-79.4,43.63,2017.0,1,15,07:00:00,-2.6,-5.8,79.0,25.0,15.0,16.1,102.01,Clear-OR-Cloudy,2017-01-15 07:00:00
339,-79.4,43.63,2017.0,1,15,08:00:00,-3.0,-6.1,79.0,28.0,5.0,16.1,102.07,Clear-OR-Cloudy,2017-01-15 08:00:00
340,-79.4,43.63,2017.0,1,15,09:00:00,-2.4,-5.7,78.0,25.0,9.0,16.1,102.11,Clear-OR-Cloudy,2017-01-15 09:00:00
341,-79.4,43.63,2017.0,1,15,10:00:00,-1.7,-5.7,74.0,27.0,8.0,16.1,102.15,Clear-OR-Cloudy,2017-01-15 10:00:00
342,-79.4,43.63,2017.0,1,15,11:00:00,-0.9,-5.3,72.0,26.0,11.0,16.1,102.14,Clear-OR-Cloudy,2017-01-15 11:00:00
343,-79.4,43.63,2017.0,1,15,12:00:00,-0.3,-6.7,62.0,26.0,11.0,16.1,102.06,Clear-OR-Cloudy,2017-01-15 12:00:00
344,-79.4,43.63,2017.0,1,15,13:00:00,-0.2,-7.5,58.0,31.0,5.0,16.1,102.0,Clear-OR-Cloudy,2017-01-15 13:00:00
345,-79.4,43.63,2017.0,1,15,14:00:00,0.0,-6.8,60.0,24.0,11.0,16.1,101.97,Clear-OR-Cloudy,2017-01-15 14:00:00
346,-79.4,43.63,2017.0,1,15,15:00:00,0.1,-6.3,62.0,22.0,8.0,16.1,101.98,Clear-OR-Cloudy,2017-01-15 15:00:00
347,-79.4,43.63,2017.0,1,15,16:00:00,0.3,-6.4,61.0,25.0,8.0,16.1,101.94,Clear-OR-Cloudy,2017-01-15 16:00:00
